year,categoria,pais,euros
2011,9,COSTA RICA,0
2011,10,COSTA RICA,0
2011,11,COSTA RICA,0
2011,12,COSTA RICA,0
2011,13,COSTA RICA,0
2011,14,COSTA RICA,0
2011,15,COSTA RICA,0
2011,16,COSTA RICA,0
2011,17,COSTA RICA,0
2011,18,COSTA RICA,0
2011,19,COSTA RICA,0
2011,20,COSTA RICA,0
2011,21,COSTA RICA,0
2011,22,COSTA RICA,0
2011,total,COSTA RICA,0
2011,1,CUBA,168254
2011,2,CUBA,0
2011,3,CUBA,0
2011,4,CUBA,0
2011,5,CUBA,0
2011,6,CUBA,0
2011,7,CUBA,0
2011,8,CUBA,0
2011,9,CUBA,0
2011,10,CUBA,0
2011,11,CUBA,0
2011,12,CUBA,0
2011,13,CUBA,0
2011,14,CUBA,0
2011,15,CUBA,0
2011,16,CUBA,0
2011,17,CUBA,0
2011,18,CUBA,0
2011,19,CUBA,0
2011,20,CUBA,0
2011,21,CUBA,0
2011,22,CUBA,0
2011,total,CUBA,168254
2011,1,DINAMARCA,17230
2011,2,DINAMARCA,23471
2011,3,DINAMARCA,0
2011,4,DINAMARCA,4003475
2011,5,DINAMARCA,0
2011,6,DINAMARCA,0
2011,7,DINAMARCA,0
2011,8,DINAMARCA,0
2011,9,DINAMARCA,0
2011,10,DINAMARCA,0
2011,11,DINAMARCA,0
2011,12,DINAMARCA,0
2011,13,DINAMARCA,0
2011,14,DINAMARCA,0
2011,15,DINAMARCA,0
2011,16,DINAMARCA,0
2011,17,DINAMARCA,0
2011,18,DINAMARCA,0
2011,19,DINAMARCA,0
2011,20,DINAMARCA,0
2011,21,DINAMARCA,0
2011,22,DINAMARCA,0
2011,total,DINAMARCA,4044176
2011,1,ECUADOR,0
2011,2,ECUADOR,0
2011,3,ECUADOR,0
2011,4,ECUADOR,0
2011,5,ECUADOR,0
2011,6,ECUADOR,245026
2011,7,ECUADOR,0
2011,8,ECUADOR,0
2011,9,ECUADOR,0
2011,10,ECUADOR,100180
2011,11,ECUADOR,0
2011,12,ECUADOR,0
2011,13,ECUADOR,0
2011,14,ECUADOR,0
2011,15,ECUADOR,0
2011,16,ECUADOR,0
2011,17,ECUADOR,0
2011,18,ECUADOR,0
2011,19,ECUADOR,0
2011,20,ECUADOR,0
2011,21,ECUADOR,0
2011,22,ECUADOR,0
2011,total,ECUADOR,345206
2011,1,EGIPTO,1800
2011,2,EGIPTO,0
2011,3,EGIPTO,0
2011,4,EGIPTO,0
2011,5,EGIPTO,0
2011,6,EGIPTO,1472720
2011,7,EGIPTO,0
2011,8,EGIPTO,0
2011,9,EGIPTO,0
2011,10,EGIPTO,68360002
2011,11,EGIPTO,0
2011,12,EGIPTO,0
2011,13,EGIPTO,0
2011,14,EGIPTO,0
2011,15,EGIPTO,0
2011,16,EGIPTO,0
2011,17,EGIPTO,0
2011,18,EGIPTO,0
2011,19,EGIPTO,0
2011,20,EGIPTO,0
2011,21,EGIPTO,0
2011,22,EGIPTO,0
2011,total,Egipto,69834522
2011,1,Emiratos Árabes Unidos,2500
2011,2,Emiratos Árabes Unidos,0
2011,3,Emiratos Árabes Unidos,0
2011,4,Emiratos Árabes Unidos,63648
2011,5,Emiratos Árabes Unidos,0
2011,6,Emiratos Árabes Unidos,0
2011,7,Emiratos Árabes Unidos,0
2011,8,Emiratos Árabes Unidos,0
2011,9,Emiratos Árabes Unidos,0
2011,10,Emiratos Árabes Unidos,0
2011,11,Emiratos Árabes Unidos,0
2011,12,Emiratos Árabes Unidos,0
2011,13,Emiratos Árabes Unidos,0
2011,14,Emiratos Árabes Unidos,0
2011,15,Emiratos Árabes Unidos,0
2011,16,Emiratos Árabes Unidos,0
2011,17,Emiratos Árabes Unidos,0
2011,18,Emiratos Árabes Unidos,0
2011,19,Emiratos Árabes Unidos,0
2011,20,Emiratos Árabes Unidos,0
2011,21,Emiratos Árabes Unidos,0
2011,22,Emiratos Árabes Unidos,0
2011,total,Emiratos Árabes Unidos,66148
2011,1,ESLOVENIA,10250
2011,2,ESLOVENIA,0
2011,3,ESLOVENIA,0
2011,4,ESLOVENIA,0
2011,5,ESLOVENIA,0
2011,6,ESLOVENIA,0
2011,7,ESLOVENIA,0
2011,8,ESLOVENIA,0
2011,9,ESLOVENIA,0
2011,10,ESLOVENIA,0
2011,11,ESLOVENIA,0
2011,12,ESLOVENIA,0
2011,13,ESLOVENIA,0
2011,14,ESLOVENIA,0
2011,15,ESLOVENIA,0
2011,16,ESLOVENIA,0
2011,17,ESLOVENIA,0
2011,18,ESLOVENIA,0
2011,19,ESLOVENIA,0
2011,20,ESLOVENIA,0
2011,21,ESLOVENIA,0
2011,22,ESLOVENIA,0
2011,total,ESLOVENIA,10250
2011,1,Estados Unidos,13378388
2011,2,Estados Unidos,291428
2011,3,Estados Unidos,9438178
2011,4,Estados Unidos,1839954
2011,5,Estados Unidos,0
2011,6,Estados Unidos,0
2011,7,Estados Unidos,0
2011,8,Estados Unidos,70173707
2011,9,Estados Unidos,0
2011,10,Estados Unidos,18428442
2011,11,Estados Unidos,1979526
2011,12,Estados Unidos,0
2011,13,Estados Unidos,0
2011,14,Estados Unidos,0
2011,15,Estados Unidos,0
2011,16,Estados Unidos,72629
2011,17,Estados Unidos,0
2011,18,Estados Unidos,0
2011,19,Estados Unidos,0
2011,20,Estados Unidos,0
2011,21,Estados Unidos,0
2011,22,Estados Unidos,0
2011,total,Estados Unidos,115602252
2011,1,ESTONIA,4600
2011,2,ESTONIA,0
2011,3,ESTONIA,0
2011,4,ESTONIA,0
2011,5,ESTONIA,0
2011,6,ESTONIA,0
2011,7,ESTONIA,0
2011,8,ESTONIA,0
2011,9,ESTONIA,0
2011,10,ESTONIA,0
2011,11,ESTONIA,0
2011,12,ESTONIA,0
2011,13,ESTONIA,0
2011,14,ESTONIA,0
2011,15,ESTONIA,0
2011,16,ESTONIA,0
2011,17,ESTONIA,0
2011,18,ESTONIA,0
2011,19,ESTONIA,0
2011,20,ESTONIA,0
2011,21,ESTONIA,0
2011,22,ESTONIA,0
2011,total,ESTONIA,4600
2011,1,FILIPINAS,2750
2011,2,FILIPINAS,0
2011,3,FILIPINAS,0
2011,4,FILIPINAS,0
2011,5,FILIPINAS,0
2011,6,FILIPINAS,0
2011,7,FILIPINAS,0
2011,8,FILIPINAS,0
2011,9,FILIPINAS,0
2011,10,FILIPINAS,0
2011,11,FILIPINAS,0
2011,12,FILIPINAS,0
2011,13,FILIPINAS,0
2011,14,FILIPINAS,0
2011,15,FILIPINAS,0
2011,16,FILIPINAS,0
2011,17,FILIPINAS,0
2011,18,FILIPINAS,0
2011,19,FILIPINAS,0
2011,20,FILIPINAS,0
2011,21,FILIPINAS,0
2011,22,FILIPINAS,0
2011,total,FILIPINAS,2750
2011,1,FINLANDIA,3440
2011,2,FINLANDIA,110717
2011,3,FINLANDIA,0
2011,4,FINLANDIA,0
2011,5,FINLANDIA,0
2011,6,FINLANDIA,0
2011,7,FINLANDIA,0
2011,8,FINLANDIA,0
2011,9,FINLANDIA,0
2011,10,FINLANDIA,24500000
2011,11,FINLANDIA,0
2011,12,FINLANDIA,0
2011,13,FINLANDIA,0
2011,14,FINLANDIA,0
2011,15,FINLANDIA,0
2011,16,FINLANDIA,0
2011,17,FINLANDIA,0
2011,18,FINLANDIA,0
2011,19,FINLANDIA,0
2011,20,FINLANDIA,0
2011,21,FINLANDIA,0
2011,22,FINLANDIA,0
2011,total,FINLANDIA,24614157
2011,1,FRANCIA,16576
2011,2,FRANCIA,0
2011,3,FRANCIA,0
2011,4,FRANCIA,7811964
2011,5,FRANCIA,0
2011,6,FRANCIA,0
2011,7,FRANCIA,0
2011,8,FRANCIA,28301976
2011,9,FRANCIA,0
2011,10,FRANCIA,6354824
2011,11,FRANCIA,3376178
2011,12,FRANCIA,0
2011,13,FRANCIA,0
2011,14,FRANCIA,0
2011,15,FRANCIA,360002
2011,16,FRANCIA,26850
2011,17,FRANCIA,0
2011,18,FRANCIA,0
2011,19,FRANCIA,0
2011,20,FRANCIA,0
2011,21,FRANCIA,17500
2011,22,FRANCIA,0
2011,total,FRANCIA,46265870
2011,1,GHANA,0
2011,2,GHANA,0
2011,3,GHANA,0
2011,4,GHANA,0
2011,5,GHANA,0
2011,6,GHANA,0
2011,7,GHANA,0
2011,8,GHANA,0
2011,9,GHANA,0
2011,10,GHANA,26958864
2011,11,GHANA,0
2011,12,GHANA,0
2011,13,GHANA,0
2011,14,GHANA,0
2011,15,GHANA,0
2011,16,GHANA,0
2011,17,GHANA,0
2011,18,GHANA,0
2011,19,GHANA,0
2011,20,GHANA,0
2011,21,GHANA,0
2011,22,GHANA,0
2011,total,GHANA,26958864
2011,1,GRECIA,5340
2011,2,GRECIA,0
2011,3,GRECIA,0
2011,4,GRECIA,0
2011,5,GRECIA,0
2011,6,GRECIA,0
2011,7,GRECIA,0
2011,8,GRECIA,16055852
2011,9,GRECIA,0
2011,10,GRECIA,0
2011,11,GRECIA,0
2011,12,GRECIA,0
2011,13,GRECIA,0
2011,14,GRECIA,0
2011,15,GRECIA,0
2011,16,GRECIA,0
2011,17,GRECIA,0
2011,18,GRECIA,0
2011,19,GRECIA,0
2011,20,GRECIA,0
2011,21,GRECIA,0
2011,22,GRECIA,0
2011,total,GRECIA,16061192
2011,1,GUINEA BISSAU,300
2011,2,GUINEA BISSAU,0
2011,3,GUINEA BISSAU,0
2011,4,GUINEA BISSAU,0
2011,5,GUINEA BISSAU,0
2011,6,GUINEA BISSAU,0
2011,7,GUINEA BISSAU,0
2011,8,GUINEA BISSAU,0
2011,9,GUINEA BISSAU,0
2011,10,GUINEA BISSAU,0
2011,11,GUINEA BISSAU,0
2011,12,GUINEA BISSAU,0
2011,13,GUINEA BISSAU,0
2011,14,GUINEA BISSAU,0
2011,15,GUINEA BISSAU,0
2011,16,GUINEA BISSAU,0
2011,17,GUINEA BISSAU,0
2011,18,GUINEA BISSAU,0
2011,19,GUINEA BISSAU,0
2011,20,GUINEA BISSAU,0
2011,21,GUINEA BISSAU,0
2011,22,GUINEA BISSAU,0
2011,total,GUINEA BISSAU,300
2011,1,China (Hong Kong),0
2011,2,China (Hong Kong),0
2011,3,China (Hong Kong),0
2011,4,China (Hong Kong),0
2011,5,China (Hong Kong),0
2011,6,China (Hong Kong),0
2011,7,China (Hong Kong),0
2011,8,China (Hong Kong),0
2011,9,China (Hong Kong),0
2011,10,China (Hong Kong),0
2011,11,China (Hong Kong),0
2011,12,China (Hong Kong),0
2011,13,China (Hong Kong),0
2011,14,China (Hong Kong),0
2011,15,China (Hong Kong),50000
2011,16,China (Hong Kong),0
2011,17,China (Hong Kong),0
2011,18,China (Hong Kong),0
2011,19,China (Hong Kong),0
2011,20,China (Hong Kong),0
2011,21,China (Hong Kong),0
2011,22,China (Hong Kong),0
2011,total,China (Hong Kong),50000
2011,1,Hungría,0
2011,2,Hungría,0
2011,3,Hungría,0
2011,4,Hungría,308080
2011,5,Hungría,0
2011,6,Hungría,0
2011,7,Hungría,0
2011,8,Hungría,0
2011,9,Hungría,0
2011,10,Hungría,0
2011,11,Hungría,0
2011,12,Hungría,0
2011,13,Hungría,0
2011,14,Hungría,0
2011,15,Hungría,0
2011,16,Hungría,0
2011,17,Hungría,0
2011,18,Hungría,0
2011,19,Hungría,0
2011,20,Hungría,0
2011,21,Hungría,0
2011,22,Hungría,0
2011,total,Hungría,308080
2011,1,INDIA,0
2011,2,INDIA,0
2011,3,INDIA,0
2011,4,INDIA,0
2011,5,INDIA,0
2011,6,INDIA,0
2011,7,INDIA,0
2011,8,INDIA,0
2011,9,INDIA,534381
2011,10,INDIA,200
2011,11,INDIA,4456239
2011,12,INDIA,0
2011,13,INDIA,0
2011,14,INDIA,0
2011,15,INDIA,0
2011,16,INDIA,0
2011,17,INDIA,0
2011,18,INDIA,0
2011,19,INDIA,0
2011,20,INDIA,0
2011,21,INDIA,0
2011,22,INDIA,0
2011,total,INDIA,4990820
2011,1,INDONESIA,8500
2011,2,INDONESIA,394900
2011,3,INDONESIA,0
2011,4,INDONESIA,623700
2011,5,INDONESIA,0
2011,6,INDONESIA,0
2011,7,INDONESIA,0
2011,8,INDONESIA,0
2011,9,INDONESIA,0
2011,10,INDONESIA,0
2011,11,INDONESIA,0
2011,12,INDONESIA,0
2011,13,INDONESIA,0
2011,14,INDONESIA,0
2011,15,INDONESIA,0
2011,16,INDONESIA,0
2011,17,INDONESIA,0
2011,18,INDONESIA,0
2011,19,INDONESIA,0
2011,20,INDONESIA,0
2011,21,INDONESIA,0
2011,22,INDONESIA,0
2011,total,INDONESIA,1027100
2011,1,IRLANDA,0
2011,2,IRLANDA,0
2011,3,IRLANDA,3749500
2011,4,IRLANDA,437500
2011,5,IRLANDA,0
2011,6,IRLANDA,0
2011,7,IRLANDA,0
2011,8,IRLANDA,0
2011,9,IRLANDA,0
2011,10,IRLANDA,0
2011,11,IRLANDA,0
2011,12,IRLANDA,0
2011,13,IRLANDA,0
2011,14,IRLANDA,0
2011,15,IRLANDA,0
2011,16,IRLANDA,0
2011,17,IRLANDA,0
2011,18,IRLANDA,0
2011,19,IRLANDA,0
2011,20,IRLANDA,0
2011,21,IRLANDA,0
2011,22,IRLANDA,0
2011,total,IRLANDA,4187000
2011,1,ISRAEL,22139
2011,2,ISRAEL,0
2011,3,ISRAEL,290550
2011,4,ISRAEL,0
2011,5,ISRAEL,0
2011,6,ISRAEL,0
2011,7,ISRAEL,0
2011,8,ISRAEL,36768
2011,9,ISRAEL,0
2011,10,ISRAEL,0
2011,11,ISRAEL,123088
2011,12,ISRAEL,0
2011,13,ISRAEL,0
2011,14,ISRAEL,0
2011,15,ISRAEL,0
2011,16,ISRAEL,0
2011,17,ISRAEL,0
2011,18,ISRAEL,0
2011,19,ISRAEL,0
2011,20,ISRAEL,0
2011,21,ISRAEL,0
2011,22,ISRAEL,0
2011,total,ISRAEL,472545
2011,1,ITALIA,21672
2011,2,ITALIA,1347662
2011,3,ITALIA,0
2011,4,ITALIA,64080
2011,5,ITALIA,0
2011,6,ITALIA,250000
2011,7,ITALIA,0
2011,8,ITALIA,4181819
2011,9,ITALIA,0
2011,10,ITALIA,37070934
2011,11,ITALIA,47924
2011,12,ITALIA,0
2011,13,ITALIA,0
2011,14,ITALIA,0
2011,15,ITALIA,7686225
2011,16,ITALIA,0
2011,17,ITALIA,0
2011,18,ITALIA,0
2011,19,ITALIA,0
2011,20,ITALIA,0
2011,21,ITALIA,0
2011,22,ITALIA,0
2011,total,ITALIA,50670316
2011,1,JORDANIA,0
2011,2,JORDANIA,0
2011,3,JORDANIA,0
2011,4,JORDANIA,0
2011,5,JORDANIA,0
2011,6,JORDANIA,0
2011,7,JORDANIA,0
2011,8,JORDANIA,0
2011,9,JORDANIA,0
2011,10,JORDANIA,2584935
2011,11,JORDANIA,0
2011,12,JORDANIA,0
2011,13,JORDANIA,0
2011,14,JORDANIA,0
2011,15,JORDANIA,0
2011,16,JORDANIA,0
2011,17,JORDANIA,0
2011,18,JORDANIA,0
2011,19,JORDANIA,0
2011,20,JORDANIA,0
2011,21,JORDANIA,0
2011,22,JORDANIA,0
2011,total,JORDANIA,2584935
2011,1,Letonia,0
2011,2,Letonia,0
2011,3,Letonia,518880
2011,4,Letonia,0
2011,5,Letonia,0
2011,6,Letonia,0
2011,7,Letonia,0
2011,8,Letonia,0
2011,9,Letonia,0
2011,10,Letonia,0
2011,11,Letonia,0
2011,12,Letonia,0
2011,13,Letonia,0
2011,14,Letonia,0
2011,15,Letonia,0
2011,16,Letonia,0
2011,17,Letonia,0
2011,18,Letonia,0
2011,19,Letonia,0
2011,20,Letonia,0
2011,21,Letonia,0
2011,22,Letonia,0
2011,total,Letonia,518880
2011,1,LUXEMBURGO,0
2011,2,LUXEMBURGO,0
2011,3,LUXEMBURGO,0
2011,4,LUXEMBURGO,0
2011,5,LUXEMBURGO,0
2011,6,LUXEMBURGO,0
2011,7,LUXEMBURGO,0
2011,8,LUXEMBURGO,0
2011,9,LUXEMBURGO,0
2011,10,LUXEMBURGO,0
2011,11,LUXEMBURGO,0
2011,12,LUXEMBURGO,0
2011,13,LUXEMBURGO,0
2011,14,LUXEMBURGO,0
2011,15,LUXEMBURGO,0
2011,16,LUXEMBURGO,0
2011,17,LUXEMBURGO,0
2011,18,LUXEMBURGO,0
2011,19,LUXEMBURGO,0
2011,20,LUXEMBURGO,0
2011,21,LUXEMBURGO,0
2011,22,LUXEMBURGO,0
2011,total,LUXEMBURGO,0
2011,1,MALASIA,0
2011,2,MALASIA,0
2011,3,MALASIA,2427010
2011,4,MALASIA,0
2011,5,MALASIA,0
2011,6,MALASIA,1741180
2011,7,MALASIA,0
2011,8,MALASIA,0
2011,9,MALASIA,0
2011,10,MALASIA,0
2011,11,MALASIA,0
2011,12,MALASIA,0
2011,13,MALASIA,0
2011,14,MALASIA,0
2011,15,MALASIA,1046248
2011,16,MALASIA,0
2011,17,MALASIA,0
2011,18,MALASIA,0
2011,19,MALASIA,0
2011,20,MALASIA,0
2011,21,MALASIA,0
2011,22,MALASIA,0
2011,total,MALASIA,5214438
2011,1,Malta,3560
2011,2,Malta,0
2011,3,Malta,0
2011,4,Malta,0
2011,5,Malta,0
2011,6,Malta,0
2011,7,Malta,0
2011,8,Malta,0
2011,9,Malta,0
2011,10,Malta,0
2011,11,Malta,0
2011,12,Malta,0
2011,13,Malta,0
2011,14,Malta,0
2011,15,Malta,0
2011,16,Malta,0
2011,17,Malta,0
2011,18,Malta,0
2011,19,Malta,0
2011,20,Malta,0
2011,21,Malta,0
2011,22,Malta,0
2011,total,Malta,3560
2011,1,MARRUECOS,0
2011,2,MARRUECOS,0
2011,3,MARRUECOS,0
2011,4,MARRUECOS,0
2011,5,MARRUECOS,0
2011,6,MARRUECOS,0
2011,7,MARRUECOS,0
2011,8,MARRUECOS,0
2011,9,MARRUECOS,0
2011,10,MARRUECOS,1529901
2011,11,MARRUECOS,0
2011,12,MARRUECOS,0
2011,13,MARRUECOS,0
2011,14,MARRUECOS,0
2011,15,MARRUECOS,0
2011,16,MARRUECOS,0
2011,17,MARRUECOS,0
2011,18,MARRUECOS,0
2011,19,MARRUECOS,0
2011,20,MARRUECOS,0
2011,21,MARRUECOS,0
2011,22,MARRUECOS,0
2011,total,MARRUECOS,1529901
2011,1,MAURITANIA,1614
2011,2,MAURITANIA,0
2011,3,MAURITANIA,231
2011,4,MAURITANIA,0
2011,5,MAURITANIA,0
2011,6,MAURITANIA,0
2011,7,MAURITANIA,0
2011,8,MAURITANIA,0
2011,9,MAURITANIA,0
2011,10,MAURITANIA,0
2011,11,MAURITANIA,0
2011,12,MAURITANIA,0
2011,13,MAURITANIA,0
2011,14,MAURITANIA,0
2011,15,MAURITANIA,0
2011,16,MAURITANIA,0
2011,17,MAURITANIA,0
2011,18,MAURITANIA,0
2011,19,MAURITANIA,0
2011,20,MAURITANIA,0
2011,21,MAURITANIA,0
2011,22,MAURITANIA,0
2011,total,MAURITANIA,1845
2011,1,México,17580
2011,2,México,0
2011,3,México,0
2011,4,México,60000
2011,5,México,0
2011,6,México,0
2011,7,México,0
2011,8,México,89150
2011,9,México,0
2011,10,México,109435227
2011,11,México,0
2011,12,México,0
2011,13,México,0
2011,14,México,0
2011,15,México,0
2011,16,México,0
2011,17,México,0
2011,18,México,0
2011,19,México,0
2011,20,México,0
2011,21,México,0
2011,22,México,0
2011,total,México,109601957
2011,1,NORUEGA,35600
2011,2,NORUEGA,0
2011,3,NORUEGA,2353764
2011,4,NORUEGA,2559472
2011,5,NORUEGA,0
2011,6,NORUEGA,0
2011,7,NORUEGA,0
2011,8,NORUEGA,66150
2011,9,NORUEGA,357948614
2011,10,NORUEGA,0
2011,11,NORUEGA,0
2011,12,NORUEGA,0
2011,13,NORUEGA,0
2011,14,NORUEGA,0
2011,15,NORUEGA,0
2011,16,NORUEGA,0
2011,17,NORUEGA,0
2011,18,NORUEGA,0
2011,19,NORUEGA,0
2011,20,NORUEGA,0
2011,21,NORUEGA,0
2011,22,NORUEGA,0
2011,total,NORUEGA,362963600
2011,1,Nueva Zelanda,0
2011,2,Nueva Zelanda,0
2011,3,Nueva Zelanda,1268838
2011,4,Nueva Zelanda,150000
2011,5,Nueva Zelanda,0
2011,6,Nueva Zelanda,0
2011,7,Nueva Zelanda,0
2011,8,Nueva Zelanda,0
2011,9,Nueva Zelanda,0
2011,10,Nueva Zelanda,0
2011,11,Nueva Zelanda,0
2011,12,Nueva Zelanda,0
2011,13,Nueva Zelanda,0
2011,14,Nueva Zelanda,0
2011,15,Nueva Zelanda,0
2011,16,Nueva Zelanda,0
2011,17,Nueva Zelanda,0
2011,18,Nueva Zelanda,0
2011,19,Nueva Zelanda,0
2011,20,Nueva Zelanda,0
2011,21,Nueva Zelanda,0
2011,22,Nueva Zelanda,0
2011,total,Nueva Zelanda,1418838
2011,1,Omán,0
2011,2,Omán,1408
2011,3,Omán,440000
2011,4,Omán,2571420
2011,5,Omán,0
2011,6,Omán,0
2011,7,Omán,0
2011,8,Omán,0
2011,9,Omán,0
2011,10,Omán,297561
2011,11,Omán,0
2011,12,Omán,0
2011,13,Omán,0
2011,14,Omán,0
2011,15,Omán,0
2011,16,Omán,0
2011,17,Omán,0
2011,18,Omán,0
2011,19,Omán,0
2011,20,Omán,0
2011,21,Omán,0
2011,22,Omán,0
2011,total,Omán,3310389
2011,1,Países Bajos,1135
2011,2,Países Bajos,0
2011,3,Países Bajos,0
2011,4,Países Bajos,0
2011,5,Países Bajos,0
2011,6,Países Bajos,0
2011,7,Países Bajos,0
2011,8,Países Bajos,0
2011,9,Países Bajos,0
2011,10,Países Bajos,0
2011,11,Países Bajos,0
2011,12,Países Bajos,0
2011,13,Países Bajos,0
2011,14,Países Bajos,0
2011,15,Países Bajos,0
2011,16,Países Bajos,0
2011,17,Países Bajos,0
2011,18,Países Bajos,0
2011,19,Países Bajos,0
2011,20,Países Bajos,0
2011,21,Países Bajos,0
2011,22,Países Bajos,0
2011,total,Países Bajos,1135
2011,1,Pakistán,0
2011,2,Pakistán,0
2011,3,Pakistán,0
2011,4,Pakistán,0
2011,5,Pakistán,0
2011,6,Pakistán,0
2011,7,Pakistán,0
2011,8,Pakistán,0
2011,9,Pakistán,0
2011,10,Pakistán,1093313
2011,11,Pakistán,302600
2011,12,Pakistán,0
2011,13,Pakistán,0
2011,14,Pakistán,11500000
2011,15,Pakistán,0
2011,16,Pakistán,0
2011,17,Pakistán,0
2011,18,Pakistán,0
2011,19,Pakistán,0
2011,20,Pakistán,0
2011,21,Pakistán,0
2011,22,Pakistán,0
2011,total,Pakistán,12895913
2011,1,Panamá,450
2011,2,Panamá,0
2011,3,Panamá,0
2011,4,Panamá,0
2011,5,Panamá,0
2011,6,Panamá,0
2011,7,Panamá,0
2011,8,Panamá,0
2011,9,Panamá,0
2011,10,Panamá,0
2011,11,Panamá,0
2011,12,Panamá,0
2011,13,Panamá,0
2011,14,Panamá,0
2011,15,Panamá,0
2011,16,Panamá,0
2011,17,Panamá,0
2011,18,Panamá,0
2011,19,Panamá,0
2011,20,Panamá,0
2011,21,Panamá,0
2011,22,Panamá,0
2011,total,Panamá,450
2011,1,Paraguay,0
2011,2,Paraguay,0
2011,3,Paraguay,0
2011,4,Paraguay,0
2011,5,Paraguay,0
2011,6,Paraguay,0
2011,7,Paraguay,0
2011,8,Paraguay,0
2011,9,Paraguay,0
2011,10,Paraguay,65183
2011,11,Paraguay,0
2011,12,Paraguay,0
2011,13,Paraguay,0
2011,14,Paraguay,0
2011,15,Paraguay,0
2011,16,Paraguay,0
2011,17,Paraguay,0
2011,18,Paraguay,0
2011,19,Paraguay,0
2011,20,Paraguay,0
2011,21,Paraguay,0
2011,22,Paraguay,0
2011,total,Paraguay,65183
2011,1,POLONIA,2412
2011,2,POLONIA,0
2011,3,POLONIA,1642856
2011,4,POLONIA,0
2011,5,POLONIA,0
2011,6,POLONIA,0
2011,7,POLONIA,0
2011,8,POLONIA,3205
2011,9,POLONIA,0
2011,10,POLONIA,0
2011,11,POLONIA,0
2011,12,POLONIA,0
2011,13,POLONIA,0
2011,14,POLONIA,0
2011,15,POLONIA,0
2011,16,POLONIA,0
2011,17,POLONIA,0
2011,18,POLONIA,0
2011,19,POLONIA,0
2011,20,POLONIA,0
2011,21,POLONIA,0
2011,22,POLONIA,0
2011,total,POLONIA,1648473
2011,1,PORTUGAL,13810
2011,2,PORTUGAL,791
2011,3,PORTUGAL,185273
2011,4,PORTUGAL,279525
2011,5,PORTUGAL,0
2011,6,PORTUGAL,0
2011,7,PORTUGAL,0
2011,8,PORTUGAL,122550
2011,9,PORTUGAL,0
2011,10,PORTUGAL,41195075
2011,11,PORTUGAL,0
2011,12,PORTUGAL,0
2011,13,PORTUGAL,0
2011,14,PORTUGAL,0
2011,15,PORTUGAL,0
2011,16,PORTUGAL,0
2011,17,PORTUGAL,0
2011,18,PORTUGAL,0
2011,19,PORTUGAL,0
2011,20,PORTUGAL,0
2011,21,PORTUGAL,0
2011,22,PORTUGAL,0
2011,total,PORTUGAL,41797024
2011,1,REINO UNIDO,65472
2011,2,REINO UNIDO,0
2011,3,REINO UNIDO,67900
2011,4,REINO UNIDO,4611158
2011,5,REINO UNIDO,0
2011,6,REINO UNIDO,0
2011,7,REINO UNIDO,0
2011,8,REINO UNIDO,0
2011,9,REINO UNIDO,0
2011,10,REINO UNIDO,231331310
2011,11,REINO UNIDO,5509884
2011,12,REINO UNIDO,0
2011,13,REINO UNIDO,0
2011,14,REINO UNIDO,0
2011,15,REINO UNIDO,36337517
2011,16,REINO UNIDO,0
2011,17,REINO UNIDO,0
2011,18,REINO UNIDO,0
2011,19,REINO UNIDO,0
2011,20,REINO UNIDO,0
2011,21,REINO UNIDO,0
2011,22,REINO UNIDO,0
2011,total,REINO UNIDO,277923241
2011,1,República Checa,25354
2011,2,República Checa,0
2011,3,República Checa,155848
2011,4,República Checa,11400
2011,5,República Checa,0
2011,6,República Checa,585
2011,7,República Checa,0
2011,8,República Checa,0
2011,9,República Checa,0
2011,10,República Checa,795268
2011,11,República Checa,0
2011,12,República Checa,0
2011,13,República Checa,0
2011,14,República Checa,0
2011,15,República Checa,0
2011,16,República Checa,0
2011,17,República Checa,0
2011,18,República Checa,0
2011,19,República Checa,0
2011,20,República Checa,0
2011,21,República Checa,0
2011,22,República Checa,0
2011,total,República Checa,988455
2011,1,República Dominicana,1136
2011,2,República Dominicana,0
2011,3,República Dominicana,0
2011,4,República Dominicana,0
2011,5,República Dominicana,0
2011,6,República Dominicana,0
2011,7,República Dominicana,0
2011,8,República Dominicana,0
2011,9,República Dominicana,0
2011,10,República Dominicana,6183
2011,11,República Dominicana,0
2011,12,República Dominicana,0
2011,13,República Dominicana,0
2011,14,República Dominicana,0
2011,15,República Dominicana,0
2011,16,República Dominicana,0
2011,17,República Dominicana,0
2011,18,República Dominicana,0
2011,19,República Dominicana,0
2011,20,República Dominicana,0
2011,21,República Dominicana,0
2011,22,República Dominicana,0
2011,total,República Dominicana,7319
2011,1,Rumanía,8439
2011,2,Rumanía,0
2011,3,Rumanía,0
2011,4,Rumanía,0
2011,5,Rumanía,0
2011,6,Rumanía,3235126
2011,7,Rumanía,0
2011,8,Rumanía,0
2011,9,Rumanía,0
2011,10,Rumanía,0
2011,11,Rumanía,0
2011,12,Rumanía,0
2011,13,Rumanía,0
2011,14,Rumanía,0
2011,15,Rumanía,0
2011,16,Rumanía,0
2011,17,Rumanía,0
2011,18,Rumanía,0
2011,19,Rumanía,0
2011,20,Rumanía,0
2011,21,Rumanía,0
2011,22,Rumanía,0
2011,total,Rumanía,3243565
2011,1,SERBIA,0
2011,2,SERBIA,0
2011,3,SERBIA,506948
2011,4,SERBIA,0
2011,5,SERBIA,0
